name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,datasetName,recordedBy,identifiedBy,inCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,verbatimEventDate,collectionCode,gbifID,verbatimLocality,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,occurrenceRemarks,informationWithheld,identificationRemarks,reproductiveCondition,elevation,institutionKey,recordNumber,habitat,http://unknown.org/recordID,county,locality,rights,startDayOfYear,higherClassification,collectionID,sex,otherCatalogNumbers,ownerInstitutionCode,georeferenceSources,http://unknown.org/recordEnteredBy,associatedTaxa,continent,institutionID,language,type,georeferenceRemarks,verbatimElevation,collectionKey,preparations,individualCount,georeferencedBy,disposition,nomenclaturalStatus,nomenclaturalCode,bibliographicCitation,accessRights,elevationAccuracy,endDayOfYear,establishmentMeans,associatedReferences,taxonRemarks,higherGeographyID,vernacularName,acceptedNameUsageID,nameAccordingToID,municipality,networkKeys,datasetID,locationAccordingTo,previousIdentifications,locationRemarks,fieldNumber,identificationVerificationStatus,georeferencedDate,higherGeography,georeferenceProtocol,georeferenceVerificationStatus,footprintWKT,verbatimCoordinateSystem,organismID,identificationQualifier,dynamicProperties,eventRemarks,projectId,depth,depthAccuracy,namePublishedInYear,nameAccordingTo,acceptedNameUsage,locationID,parentNameUsage,identificationReferences
Quercus douglasii Hook. & Arn.,-121.217589,38.651419,cdround,gbif,3058995667,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:42:01.868+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-04T02:48:20,NA,California,2021,3,3,2021-03-03,2021-03-05T03:04:34.000+00:00,2022-08-16T00:42:01.868+00:00,https://www.inaturalist.org/observations/70535359,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Mari Villa,Mari Villa,FALSE,WGS84,Magnoliopsida,US,United States of America,Mari Villa,70535359,marivillasol,2021-03-03 12:44:14 PM PST,Observations,3058995667,"Fair Oaks, CA, USA",https://www.inaturalist.org/observations/70535359,49009,70535359,iNaturalist,20:44:14Z,wild,157661294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-121.88015,37.235195,cdround,gbif,3059067968,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:44:52.900+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-05T01:26:17,15,California,2021,3,4,2021-03-04,2021-03-05T01:59:58.000+00:00,2022-08-16T00:44:52.900+00:00,https://www.inaturalist.org/observations/70584651,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Madison McCaslin,Madison McCaslin,FALSE,WGS84,Magnoliopsida,US,United States of America,Madison McCaslin,70584651,mmccaslin,2021/03/04 5:24 PM PST,Observations,3059067968,"Guadalupe Oak Grove, San Jose, CA, USA",https://www.inaturalist.org/observations/70584651,49009,70584651,iNaturalist,01:24:00Z,wild,157807120,Leaves look a bit off but the budding on the stems are very similar to other observations. Sadly no acorns were found yet.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-120.072447,35.108732,cdround,gbif,3059167931,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:12:34.029+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-06T19:54:53,5,California,2021,3,6,2021-03-06,2021-03-07T18:19:38.000+00:00,2022-08-16T00:12:34.029+00:00,https://www.inaturalist.org/observations/70684338,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,jacquelinerose,jacquelinerose,FALSE,WGS84,Magnoliopsida,US,United States of America,jacquelinerose,70684338,jacquelinerose,2021-03-06 11:24:36 AM PST,Observations,3059167931,"San Luis Obispo County, CA, USA",https://www.inaturalist.org/observations/70684338,49009,70684338,iNaturalist,19:24:36Z,wild,158085370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-120.85634400000001,36.337239,cdround,gbif,3061543942,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:36:52.213+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-15T04:53:06,10284,California,2021,3,13,2021-03-13,2021-06-13T16:57:17.000+00:00,2022-08-16T00:36:52.213+00:00,https://www.inaturalist.org/observations/71280502,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Fred Watson,Fred Watson,FALSE,WGS84,Magnoliopsida,US,United States of America,Fred Watson,71280502,fredwatson,Sat Mar 13 2021 11:26:28 GMT-0800 (PST),Observations,3061543942,"San Benito County, US-CA, US",https://www.inaturalist.org/observations/71280502,49009,71280502,iNaturalist,19:26:28Z,wild,159578400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-121.052911,38.93294,cdround,gbif,3061625132,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:12:03.649+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-18T03:56:05,15,California,2021,3,17,2021-03-17,2021-03-18T04:05:09.000+00:00,2022-08-16T00:12:03.649+00:00,https://www.inaturalist.org/observations/71467655,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,clee1972,clee1972,FALSE,WGS84,Magnoliopsida,US,United States of America,clee1972,71467655,clee1972,Wed Mar 17 2021 09:36:06 GMT-0700 (PDT),Observations,3061625132,"Lincoln Way, Auburn, CA, US",https://www.inaturalist.org/observations/71467655,49009,71467655,iNaturalist,16:36:06Z,wild,160062200,"Blue oaks always have a steadfast old man on the hill feel. This one was grizzled from weathering many seasons, yet welcoming the brisk morning with prolific, beautiful red-hued buds and lime-green blooms anticipating the impending spring.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-122.469786,38.966735,cdround,gbif,3067723836,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:12:09.514+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-22T08:48:29,NA,California,2021,3,21,2021-03-21,2021-03-25T04:13:41.000+00:00,2022-08-16T00:12:09.514+00:00,https://www.inaturalist.org/observations/71785088,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Mari Villa,Mari Villa,FALSE,WGS84,Magnoliopsida,US,United States of America,Mari Villa,71785088,marivillasol,2021-03-21 8:52:42 AM PDT,Observations,3067723836,"Lower Lake, CA 95457, USA",https://www.inaturalist.org/observations/71785088,49009,71785088,iNaturalist,15:52:42Z,wild,160815748,Tree on left/south side,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-122.206744,38.817091,cdround,gbif,3067750876,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:12:47.254+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-20T19:26:59,16,California,2021,3,20,2021-03-20,2021-03-20T20:35:28.000+00:00,2022-08-16T00:12:47.254+00:00,https://www.inaturalist.org/observations/71626704,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,iNaturalist research-grade observations,graham_coop,Alex Binck,FALSE,WGS84,Magnoliopsida,US,United States of America,graham_coop,71626704,graham_coop,Sat Mar 20 2021 09:46:16 GMT-0700 (PDT),Observations,3067750876,"Road 53, Brooks, CA, US",https://www.inaturalist.org/observations/71626704,49009,71626704,iNaturalist,16:46:16Z,wild,160501272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-122.248965,38.27929,,gbif,3067993488,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:11:57.284+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-04T05:51:00,1500,California,2021,3,3,2021-03-03,2021-04-16T03:10:01.000+00:00,2022-08-16T00:11:57.284+00:00,https://www.inaturalist.org/observations/70541996,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,rmyoshihara,rmyoshihara,FALSE,WGS84,Magnoliopsida,US,United States of America,rmyoshihara,70541996,rmyoshihara,2021/03/03 11:50 AM PST,Observations,3067993488,"2201 Imola Ave, Napa, CA",https://www.inaturalist.org/observations/70541996,49009,70541996,iNaturalist,19:50:00Z,wild,157681007,Tentative. New foliage but didn't look like a Valley Oak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-122.396099,39.164217,cdround,gbif,3070420302,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:11:33.235+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-30T00:39:46,20,California,2021,3,27,2021-03-27,2021-03-30T01:48:26.000+00:00,2022-08-16T00:11:33.235+00:00,https://www.inaturalist.org/observations/72409437,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Tim Messick,Tim Messick,FALSE,WGS84,Magnoliopsida,US,United States of America,Tim Messick,72409437,tmessick,2021/03/27 10:33 AM PDT,Observations,3070420302,"Colusa County, CA, USA",https://www.inaturalist.org/observations/72409437,49009,72409437,iNaturalist,17:33:00Z,wild,162223192,"Blue oak woodland, near grade between Oat Valley and Windy Point, western Colusa County, California, elev. 1040 feet.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-120.96276,38.948893,cdround,gbif,3070549720,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:40:21.530+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-29T00:58:05,23,California,2021,3,28,2021-03-28,2021-03-29T03:11:45.000+00:00,2022-08-16T00:40:21.530+00:00,https://www.inaturalist.org/observations/72325979,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,clee1972,clee1972,FALSE,WGS84,Magnoliopsida,US,United States of America,clee1972,72325979,clee1972,Sun Mar 28 2021 11:23:26 GMT-0700 (PDT),Observations,3070549720,"Auburn State Recreation Area, Foresthill, CA, US",https://www.inaturalist.org/observations/72325979,49009,72325979,iNaturalist,18:23:26Z,wild,162028983,Plenty of blues on Foresthill Divide Loop.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-120.225093,34.504337,cdround,gbif,3070624199,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:11:55.000+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-28T21:04:32,19,California,2021,3,28,2021-03-28,2021-03-30T17:04:43.000+00:00,2022-08-16T00:11:55.000+00:00,https://www.inaturalist.org/observations/72304493,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,ameliaolson,ameliaolson,FALSE,WGS84,Magnoliopsida,US,United States of America,ameliaolson,72304493,ameliaolson,2021-03-28 2:02:56 PM PDT,Observations,3070624199,"Isla Vista, CA 93117, USA",https://www.inaturalist.org/observations/72304493,49009,72304493,iNaturalist,21:02:56Z,wild,161985554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-122.567044,38.149622,cdround,gbif,3070708495,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:35:57.529+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-30T14:21:39,202,California,2021,3,28,2021-03-28,2021-04-01T05:09:16.000+00:00,2022-08-16T00:35:57.529+00:00,https://www.inaturalist.org/observations/72443418,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Nancy Fox,Nancy Fox,FALSE,WGS84,Magnoliopsida,US,United States of America,Nancy Fox,72443418,nancyfox,2021/03/28 10:54 AM PDT,Observations,3070708495,"8901 Redwood Blvd, Novato, CA 94945, USA",https://www.inaturalist.org/observations/72443418,49009,72443418,iNaturalist,17:54:00Z,wild,162306507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-121.996345,37.887395,,gbif,3070757422,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:53:02.140+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-03-26T04:19:50,NA,California,2021,3,21,2021-03-21,2021-03-26T15:07:04.000+00:00,2022-08-16T00:53:02.140+00:00,https://www.inaturalist.org/observations/72068396,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,Raphaela E. Floreani Buzbee,Raphaela E. Floreani Buzbee,FALSE,WGS84,Magnoliopsida,US,United States of America,Raphaela E. Floreani Buzbee,72068396,raphaela_fb,Sun Mar 21 2021 15:19:44 GMT-0700 (PDT),Observations,3070757422,"Diablo Foothills Regional Park, Walnut Creek, CA, US",https://www.inaturalist.org/observations/72068396,49009,72068396,iNaturalist,22:19:44Z,wild,161485018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quercus douglasii Hook. & Arn.,-121.768429,37.86596,cdround,gbif,3079576260,Quercus douglasii Hook. & Arn.,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2022-08-15T19:10:43.905+00:00,2022-08-16T00:56:31.129+00:00,315,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,2878266,6,7707728,220,1354,4689,2877951,2878266,2878266,Quercus douglasii Hook. & Arn.,Plantae,Tracheophyta,Fagales,Fagaceae,Quercus,Quercus douglasii,Quercus,douglasii,SPECIES,ACCEPTED,LC,2021-04-02T04:49:44,20,California,2021,3,27,2021-03-27,2021-04-04T04:19:12.000+00:00,2022-08-16T00:56:31.129+00:00,https://www.inaturalist.org/observations/72662740,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,iNaturalist research-grade observations,suzm,suzm,FALSE,WGS84,Magnoliopsida,US,United States of America,suzm,72662740,suzm,Sat Mar 27 2021 13:34:15 GMT-0700 (PDT),Observations,3079576260,"Brentwood, CA, US",https://www.inaturalist.org/observations/72662740,49009,72662740,iNaturalist,20:34:15Z,wild,162798107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
